step,episode_index,episode_return,episode_length,fps,model_loss,recon_loss,reward_loss,continue_loss,kl_loss,dynamics_kl_loss,representation_kl_loss,actor_loss,value_loss,repval_loss,slowreg_loss,imagined_return,value_pred,return_norm_mean,return_norm_std,adv_norm_mean,adv_norm_std,entropy,num_updates,train_budget
25600.0,51.0,10.0,100.0,1.1884404469171481,1.266319751739502,0.00024376489454880357,0.16585645079612732,0.00021953461691737175,1.0,1.0,1.0,-0.5796254277229309,2.467029571533203,1.9971507787704468,9.945804595947266,47.741729736328125,48.91620635986328,47.946653693912005,3.9296541453200313,-1.2173886620855967,21.312153996382598,-0.3041926622390747,1.0,0.0
25800.0,51.0,21.0,300.0,1.1941570890993045,1.3667829036712646,0.0003859644057229161,0.26633498072624207,6.185834354255348e-05,1.0,1.0,1.0,-0.3559463918209076,2.683950185775757,1.8834962844848633,20.5654296875,45.59210205078125,47.47049331665039,46.901478772029876,4.00490978705443,-1.5068574814080329,26.07023153268534,-0.1975787878036499,1.0,0.0
26000.0,51.0,21.0,500.0,1.1998739636192102,1.2592494487762451,0.00029165821615606546,0.15893612802028656,2.1613217541016638e-05,1.0,1.0,1.0,-1.057136058807373,2.2639122009277344,1.9431545734405518,9.781730651855469,45.026710510253906,46.30370330810547,44.599899136577065,4.515545788971197,-2.17877828943985,36.135974064744666,-0.9090796709060669,1.0,0.0
26200.0,52.0,6.0,200.0,1.2055540525152542,1.143111228942871,5.728639735025354e-05,0.04300888627767563,4.506992263486609e-05,1.0,1.0,1.0,-1.208704948425293,2.9047210216522217,1.9961289167404175,39.862998962402344,43.883705139160156,45.133018493652344,42.419247440194475,5.033391830496854,-2.0370951214800264,37.024847464335956,-1.2464338541030884,1.0,0.0
26400.0,52.0,6.0,400.0,1.211127391567927,1.2745310068130493,0.0003612293512560427,0.17407792806625366,9.183007205137983e-05,1.0,1.0,1.0,-0.8470134735107422,3.036142349243164,1.5697612762451172,40.791255950927734,37.96560287475586,39.665103912353516,38.44007451344341,4.115809216167155,-2.1431608751172284,40.957009278420905,-0.9875404834747314,1.0,0.0
26500.0,52.0,13.0,500.0,1.2138742590778344,1.179605484008789,0.00017856244812719524,0.07935967296361923,6.715863128192723e-05,1.0,1.0,1.0,-0.7189792990684509,3.403393507003784,1.4891401529312134,53.54429626464844,38.31444549560547,40.0988655090332,37.94077060501107,3.9456368085600273,-2.092856601659824,47.69423911348775,-1.1518239974975586,1.0,0.0
26600.0,53.0,6.0,100.0,1.2166133756803983,1.3031210899353027,0.0003261578385718167,0.20275190472602844,4.2961335566360503e-05,1.0,1.0,1.0,-0.8040167093276978,4.351029396057129,2.058445453643799,85.61587524414062,38.63835525512695,40.07421112060547,37.59687203448747,3.557681507041609,-2.4239494314907426,52.90472922553561,-1.1923855543136597,1.0,0.0
26800.0,53.0,6.0,300.0,1.2221664027185701,1.1999919414520264,0.00013714420492760837,0.09976818412542343,8.66019181557931e-05,1.0,1.0,1.0,-0.27174943685531616,2.665249824523926,2.0938053131103516,9.316654205322266,37.46198272705078,40.06351089477539,37.40347176135728,3.0980251141902957,-2.0587073594533494,46.05958814870012,-1.4874690771102905,1.0,0.0
27000.0,53.0,6.0,500.0,1.227695001843734,1.1839609146118164,0.00012134753342252225,0.08370843529701233,0.00013118529750499874,1.0,1.0,1.0,-0.795475959777832,3.507141590118408,1.8976314067840576,34.56596374511719,40.19010543823242,40.99237823486328,38.081920573778916,2.8531697441734845,-1.1021006787696261,34.684467378187314,-1.4711556434631348,1.0,0.0
27200.0,54.0,0.0,200.0,1.2331913392051566,1.4154157638549805,0.0002397019270574674,0.3149968385696411,0.00017913812189362943,1.0,1.0,1.0,-0.6782075762748718,2.9192309379577637,2.245824098587036,10.972005844116211,42.71428680419922,43.67090606689453,40.641582827462635,2.7504451809828163,-1.1896392396324587,35.578880663701405,-1.5230354070663452,1.0,0.0
27400.0,54.0,55.0,400.0,1.238643219694423,1.3093684911727905,0.000284226902294904,0.20893840491771698,0.00014583913434762508,1.0,1.0,1.0,-0.4541756510734558,2.5270140171051025,1.9942163228988647,5.403415679931641,48.1330680847168,48.917213439941406,45.43218256996615,2.640750329200664,-0.7993114834155534,30.977175808475835,-1.6238080263137817,1.0,0.0
27500.0,54.0,71.0,500.0,1.2412059087580332,1.3558158874511719,0.0002512795617803931,0.2554623484611511,0.00010232425120193511,1.0,1.0,1.0,-0.25528261065483093,2.902894973754883,2.320294141769409,3.0142762660980225,49.21963882446289,50.264183044433594,47.36694170917377,2.436487623313342,-0.8026064354184782,27.452822701993334,-1.7067251205444336,1.0,0.0
27600.0,55.0,96.0,100.0,1.2438572741030858,1.4094557762145996,0.00029479333898052573,0.30912482738494873,3.610323619795963e-05,1.0,1.0,1.0,-0.8781652450561523,2.9670052528381348,2.647449016571045,3.0067970752716064,49.172218322753906,49.595848083496094,48.06283001619662,2.161968119455084,-0.7720898686179818,24.604391832928545,-1.6988261938095093,1.0,0.0
27800.0,55.0,296.0,300.0,1.2492128558244413,1.6495237350463867,0.0005700066685676575,0.5488689541816711,8.477114170091227e-05,1.0,1.0,1.0,-1.7920857667922974,3.330108165740967,2.669611930847168,9.576203346252441,51.7176513671875,51.16067886352539,49.6561776614351,1.9307381696042303,-0.8028753209580788,23.5820505803956,-1.6811498403549194,1.0,0.0
28000.0,55.0,496.0,500.0,1.2545233025559543,1.2049416303634644,0.00020609659259207547,0.10453209280967712,0.00020349069382064044,1.0,1.0,1.0,-0.22771276533603668,2.973196029663086,2.435617208480835,0.053545959293842316,53.98649597167969,54.60858154296875,52.960470144302185,1.6108415100923446,-0.4691347119731802,17.93324729426506,-1.7189568281173706,1.0,0.0
28200.0,56.0,196.0,200.0,1.259804502632696,1.3355458974838257,0.0002250790421385318,0.23530313372612,1.769244590832386e-05,1.0,1.0,1.0,-0.3496623635292053,2.5324184894561768,2.2428030967712402,0.2382621467113495,57.06585693359375,57.81306457519531,55.42952951079771,1.5276707418661442,-0.5584631652191469,19.073217792956566,-1.7146711349487305,1.0,0.0
28400.0,56.0,396.0,400.0,1.2650496216065286,1.2116292715072632,0.00037494307616725564,0.1110454648733139,0.00020887728896923363,1.0,1.0,1.0,-0.907076358795166,2.6679885387420654,2.1983118057250977,0.0285051129758358,60.292686462402344,60.56915283203125,58.91242165442676,1.4576758522185715,-0.4916324140874723,15.87535375966358,-1.7577197551727295,1.0,0.0
28500.0,56.0,496.0,500.0,1.267530789316658,1.7324092388153076,0.0006421686266548932,0.6316354274749756,0.0001315923873335123,1.0,1.0,1.0,-0.6023553609848022,2.9677369594573975,2.6901049613952637,0.012910563498735428,61.197635650634766,61.60029220581055,60.01822891677212,1.6327131369974854,-0.5203972081130904,15.507129790970371,-1.7339856624603271,1.0,0.0
28600.0,57.0,96.0,100.0,1.2699825178873485,1.471828818321228,0.0002604190376587212,0.37153586745262146,3.252738679293543e-05,1.0,1.0,1.0,-0.672927737236023,2.6766223907470703,1.9711493253707886,2.805492877960205,61.98153305053711,62.58152770996094,60.940653906138415,1.5799736060885665,-0.4945958693507542,16.906762377423643,-1.7660813331604004,1.0,0.0
28800.0,57.0,296.0,300.0,1.2752043265183737,1.3581944704055786,0.0003108671517111361,0.257718563079834,0.00016508199041709304,1.0,1.0,1.0,-0.46036431193351746,2.9169647693634033,2.5144670009613037,6.156960964202881,64.14945983886719,64.82556915283203,63.0029550006051,1.5234455473556432,-0.6696361632407543,19.85306039511005,-1.7593927383422852,1.0,0.0
29000.0,57.0,496.0,500.0,1.280347915648162,1.3915575742721558,0.00038110942114144564,0.29111117124557495,6.529695383505896e-05,1.0,1.0,1.0,-0.07484554499387741,2.66386342048645,2.2459444999694824,0.3987749218940735,64.89987182617188,66.08473205566406,64.52760304121801,1.6436803405027354,-0.8098593769639487,19.32901225185911,-1.7640807628631592,1.0,0.0
29200.0,58.0,196.0,200.0,1.2854179333014195,1.3296377658843994,0.00042616226710379124,0.22907623648643494,0.000135389796923846,1.0,1.0,1.0,-0.6937439441680908,2.643781900405884,2.2068185806274414,1.1721484661102295,64.83883666992188,66.20611572265625,64.55932862230547,2.416031891104743,-1.6659398876309421,31.910055014009878,-1.7569758892059326,1.0,0.0
29400.0,58.0,396.0,400.0,1.2905953047179435,1.5605978965759277,0.00021648725669365376,0.4603500962257385,3.1389976356877014e-05,1.0,1.0,1.0,-0.9451589584350586,2.5849387645721436,2.162454128265381,0.12835590541362762,62.297054290771484,63.364105224609375,62.74020923763696,2.2199366516163574,-1.534141316416442,30.272577813273298,-1.7647373676300049,1.0,0.0
29500.0,58.0,496.0,500.0,1.2929925699546951,1.859816074371338,0.0006751829059794545,0.7588565945625305,0.0002841333334799856,1.0,1.0,1.0,-1.0402641296386719,2.576066732406616,2.525114059448242,0.04349375516176224,63.782440185546875,64.11363220214844,62.88774750051447,2.1328357285152597,-1.165954257119511,28.920782487692254,-1.7671364545822144,1.0,0.0
29600.0,59.0,96.0,100.0,1.2954378684170216,1.5579930543899536,0.00028315058443695307,0.45723816752433777,0.0004717620322480798,1.0,1.0,1.0,0.08634704351425171,2.454082727432251,1.9150035381317139,7.762564659118652,60.89284896850586,63.14161682128906,62.54001918984361,2.6665983399745827,-1.4779872298536028,29.21144036541576,-1.7623624801635742,1.0,0.0
29800.0,59.0,296.0,300.0,1.3004647115754902,1.5908504724502563,0.0004971198504790664,0.490261971950531,9.138845780398697e-05,1.0,1.0,1.0,-0.6660558581352234,2.2319958209991455,1.9713425636291504,0.2685799300670624,65.48390197753906,66.60115814208984,63.66348998676704,2.4834939821241773,-1.3855347711214134,37.174863673497185,-1.7640126943588257,1.0,0.0
30000.0,59.0,496.0,500.0,1.3054839904313014,1.201824426651001,0.0001203276333399117,0.10167154669761658,3.253913382650353e-05,1.0,1.0,1.0,0.005113709252327681,2.339381456375122,2.06980037689209,0.027736810967326164,68.60199737548828,70.19143676757812,67.209843689683,1.6690593445516486,-0.8974293253684039,26.95745979942114,-1.7668143510818481,1.0,0.0
